0.098499897	0.476712329	0.0013911194175606405
0.08097986	0.479452055	0.0011037677105479229
0.060227605	0.482191781	0.0007804982429265088
0.049074247	0.484931507	0.0006128602402623329
0.043203471	0.487671233	0.0005259186749658209
0.041054946	0.490410959	0.0004926698582942464
0.038024876	0.493150685	0.00044808948162898386
0.03432056	0.495890411	0.00039560695473453823
0.032473191	0.498630137	0.0003686907698074846
0.029981655	0.501369863	0.0003340520259393884
0.025392645	0.504109589	0.0002740917531195886
0.02336406	0.506849315	0.0002473354431731789
0.021079435	0.509589041	0.00021820094043991208
0.053545141	0.512328767	0.0006320075693947345
0.086687924	0.515068493	0.0010911630134286588
0.057056984	0.517808219	0.0006700278097333696
0.044762526	0.520547945	0.0005033351708353632
0.038521854	0.523287671	0.00042049247052730474
0.034512248	0.526027397	0.00036788312265789675
0.028301248	0.528767123	0.0002907385166546116
0.024812146	0.531506849	0.00024809423220356294
0.021084433	0.534246575	0.00020423982994904755
0.019554741	0.536986301	0.0001859025462928445
0.019002519	0.539726027	0.000178523929917591
0.017575465	0.542465753	0.00016197357252050034
0.014776983	0.545205479	0.00013170818825350116
0.012841861	0.547945205	0.00011124171859763469
0.012307539	0.550684932	0.00010513002442739125
0.070841687	0.553424658	0.0007787293801596257
0.286824851	0.556164384	0.0038508525360789404
0.07846132	0.55890411	0.0008622231399010926
0.030549338	0.564383562	0.0002873292878676872
0.018068412	0.569863014	0.00015476275250474625
0.01566071	0.57260274	0.00013030251597963977
0.013466965	0.575342466	0.00010871660057854854
0.010176661	0.580821918	7.75895574164907e-05
0.00950883	0.583561644	7.121498188908341e-05
0.008327095	0.58630137	6.06745071383291e-05
0.007705226	0.589041096	5.507123085637528e-05
0.006511775	0.591780822	4.504253301821653e-05
0.006181225	0.594520548	4.2100117072237965e-05
0.006147809	0.597260274	4.151765705334599e-05
0.005334426	0.6	3.5003265614568185e-05
0.004904199	0.602739726	3.1538201168603126e-05
0.003954527	0.608219178	2.425814565028118e-05
0.003514432	0.619178082	2.0555227430387222e-05
0.003398274	0.621917808	1.9630221824174267e-05
0.003148533	0.624657534	1.7849938007852298e-05
0.0029207	0.62739726	1.625451810460944e-05
0.009123466	0.630136986	5.969518381699565e-05
0.008027465	0.632876712	5.1161857608326125e-05
0.003749842	0.635616438	2.1190917903033925e-05
0.003255522	0.638356164	1.7886542778768963e-05
0.002158303	0.643835616	1.0998930062509591e-05
0.001941989	0.646575342	9.674578275082381e-06
0.001825285	0.649315068	8.947537172050542e-06
0.002139108	0.652054795	1.066229897763916e-05
0.002662287	0.657534247	1.3523638250048896e-05
0.002033032	0.660273973	9.855691287845035e-06
0.001409645	0.665753425	6.3873326815139085e-06
0.001592824	0.668493151	7.30211630592875e-06
0.00099424	0.673972603	4.196184673327326e-06
0.000538912	0.676712329	2.0638135205933974e-06
0.000113725	0.679452055	3.435466757997161e-07
0.0005174	0.682191781	1.9455465745411207e-06
0.015617922	0.742465753	8.733330303919312e-05
0.363150989	0.747945205	0.003216694941110568
0.094750657	0.750684932	0.0006850599270832742
0.078582355	0.764383562	0.0005440351922534394
0.023799437	0.77260274	0.00013690039486265786
0.020341294	0.778082192	0.00011378545435166687
0.033862027	0.780821918	0.00020388079044764045
0.030049844	0.783561644	0.00017739454884782666
0.018958015	0.789041096	0.00010414202516045737
0.019909344	0.791780822	0.00010999089931760852
0.013921997	0.794520548	7.282716136694216e-05
0.011591986	0.797260274	5.893300897026522e-05
0.012745971	0.8	6.564100674553237e-05
0.012329905	0.802739726	6.31188683246607e-05
0.012379962	0.805479452	6.335423694064865e-05
0.014488397	0.808219178	7.583578716299178e-05
0.011447683	0.810958904	5.7821412518433496e-05
0.283549761	0.819178082	0.0023041337516821
1.370069435	0.821917808	0.0861013319707004
0.204352292	0.82739726	0.001581746174062885
0.354936518	0.838356164	0.002987727797580181
0.209876091	0.84109589	0.0016353594835796892
0.150819591	0.843835616	0.00111996099176566
0.088313626	0.849315068	0.000607074389338655
0.072963396	0.852054795	0.00048818516021343673
0.059402075	0.854794521	0.00038606111477311136
0.058451774	0.857534247	0.0003795834746795816
0.039655775	0.863013699	0.0002439791308473544
0.033340837	0.865753425	0.00020030875011164698
0.033769793	0.868493151	0.00020370316377841573
0.032782112	0.871232877	0.00019731899394223343
0.032245237	0.873972603	0.00019407305732395858
0.139311109	0.882191781	0.0010502727235828088
0.174590007	0.884931507	0.0013650470234535096
0.136896922	0.887671233	0.0010354759892188103
0.103176695	0.893150685	0.000753111612745188
0.100796577	0.895890411	0.0007356701091107894
0.080361244	0.898630137	0.0005690977495713888
0.067783327	0.901369863	0.00046973494918365314
0.191287608	0.912328767	0.0015707940154414686
0.152905284	0.915068493	0.0012196346456809725
0.439284087	0.917808219	0.004116163676905121
0.301907983	0.920547945	0.002687507393250702
0.206261453	0.923287671	0.0017429489787311834
0.149779055	0.926027397	0.0012125245210238536
0.105375055	0.928767123	0.0008134951343042212
0.089267267	0.931506849	0.0006756375449631167
0.073593752	0.934246575	0.0005439496633935186
0.075294908	0.936986301	0.0005612442228695284
0.165064546	0.942465753	0.0013969769118393038
0.119408155	0.945205479	0.0009682974213920902
0.102482143	0.947945205	0.0008168260178379309
0.088708856	0.953424658	0.0006998328346767077
0.080723546	0.956164384	0.0006315836845877504
0.077742664	0.95890411	0.0006084010159445569
0.07756901	0.961643836	0.0006104352531152872
0.064929956	0.964383562	0.0005006415269549585
0.054999625	0.967123288	0.000416269595220107
0.045166553	0.97260274	0.00033613437825898547
0.042026534	0.975342466	0.0003113986835597462
0.040243516	0.978082192	0.0002981750608456237
0.036207508	0.983561644	0.00026755418122213325
0.034597895	0.98630137	0.0002556253294664755
0.037526602	0.991780822	0.0002844283945931444
0.658514191	0.994520548	0.04707546734279318
0.468216711	1.0	0.0322614829534545
